TIME_STAMP,SERVER_NAME,DOWNLOAD,UPLOAD
2024-01-29 03:45:00,10.0.901.xx Server 1,6285.551,152.971
2024-01-29 03:40:00,10.0.901.xx Server 1,6563.583,160.205
2024-01-29 03:35:00,10.0.901.xx Server 1,6884.109,167.908
2024-01-29 03:30:00,10.0.901.xx Server 1,7220.341,178.582
2024-01-29 03:25:00,10.0.901.xx Server 1,7578.92,187.613
2024-01-29 03:20:00,10.0.901.xx Server 1,7952.178,196.471
2024-01-29 03:15:00,10.0.901.xx Server 1,8372.396,205.578
2024-01-29 03:10:00,10.0.901.xx Server 1,8824.46,216.277
2024-01-29 03:05:00,10.0.901.xx Server 1,9290.216,227.377
2024-01-29 03:00:00,10.0.901.xx Server 1,9793.326,238.94
2024-01-29 02:55:00,10.0.901.xx Server 1,10303.193,250.032
2024-01-29 02:50:00,10.0.901.xx Server 1,10707.333,264.166
2024-01-29 02:45:00,10.0.901.xx Server 1,11302.861,275.369
2024-01-29 02:40:00,10.0.901.xx Server 1,11877.497,289.188
2024-01-29 02:35:00,10.0.901.xx Server 1,12497.884,305.812
2024-01-29 02:30:00,10.0.901.xx Server 1,13193.481,323.223
2024-01-29 02:25:00,10.0.901.xx Server 1,13878.323,340.77
2024-01-29 02:20:00,10.0.901.xx Server 1,14600.127,359.748
2024-01-29 02:15:00,10.0.901.xx Server 1,15278.036,374.279
2024-01-29 02:10:00,10.0.901.xx Server 1,16043.199,390.243
2024-01-29 02:05:00,10.0.901.xx Server 1,16867.267,410.6
2024-01-29 02:00:00,10.0.901.xx Server 1,17616.597,430.48
2024-01-29 01:55:00,10.0.901.xx Server 1,18462.91,448.978
2024-01-29 01:50:00,10.0.901.xx Server 1,19344.063,468.463
2024-01-29 01:45:00,10.0.901.xx Server 1,20282.617,489.43
2024-01-29 01:40:00,10.0.901.xx Server 1,21194.118,508.757
2024-01-29 01:35:00,10.0.901.xx Server 1,22129.19,538.245
2024-01-29 01:30:00,10.0.901.xx Server 1,23164.55,564.894
2024-01-29 01:25:00,10.0.901.xx Server 1,24398.559,595.17
2024-01-29 01:20:00,10.0.901.xx Server 1,25275.419,614.939
2024-01-29 01:15:00,10.0.901.xx Server 1,26178.344,633.335
2024-01-29 01:10:00,10.0.901.xx Server 1,27163.752,662.031
2024-01-29 01:05:00,10.0.901.xx Server 1,28327.784,690.879
2024-01-29 01:00:00,10.0.901.xx Server 1,29314.594,713.828
2024-01-29 00:55:00,10.0.901.xx Server 1,30353.091,735.961
2024-01-29 00:50:00,10.0.901.xx Server 1,31443.205,760.612
2024-01-29 00:45:00,10.0.901.xx Server 1,32482.369,791.505
2024-01-29 00:40:00,10.0.901.xx Server 1,33570.115,818.46
2024-01-29 00:35:00,10.0.901.xx Server 1,34535.563,838.996
2024-01-29 00:30:00,10.0.901.xx Server 1,35375.593,855.996
2024-01-29 00:25:00,10.0.901.xx Server 1,36379.118,879.217
2024-01-29 00:20:00,10.0.901.xx Server 1,37068.773,903.901
2024-01-29 00:15:00,10.0.901.xx Server 1,37407.346,909.798
2024-01-29 00:05:00,10.0.901.xx Server 1,38809.578,948.861
2024-01-29 00:00:00,10.0.901.xx Server 1,37983.708,947.772
2024-01-28 23:55:00,10.0.901.xx Server 1,39324.509,953.992
2024-01-28 23:50:00,10.0.901.xx Server 1,39585.131,963.138
2024-01-28 23:45:00,10.0.901.xx Server 1,39782.918,969.375
2024-01-28 23:40:00,10.0.901.xx Server 1,37053.328,921.076
2024-01-28 23:35:00,10.0.901.xx Server 1,37709.83,934.679
2024-01-28 23:30:00,10.0.901.xx Server 1,37264.667,925.822
2024-01-28 23:25:00,10.0.901.xx Server 1,37208.206,918.694
2024-01-28 23:20:00,10.0.901.xx Server 1,36707.159,919.307
2024-01-28 23:15:00,10.0.901.xx Server 1,36519.946,914.576
2024-01-28 23:10:00,10.0.901.xx Server 1,37494.038,935.689
2024-01-28 23:05:00,10.0.901.xx Server 1,38139.44,950.96
2024-01-28 23:00:00,10.0.901.xx Server 1,38403.398,965.419
2024-01-28 22:55:00,10.0.901.xx Server 1,38595.725,976.48
2024-01-28 22:50:00,10.0.901.xx Server 1,38839.934,976.466
2024-01-28 22:45:00,10.0.901.xx Server 1,39024.526,983.037
2024-01-28 22:40:00,10.0.901.xx Server 1,38734.94,966.267
2024-01-28 22:35:00,10.0.901.xx Server 1,38145.809,958.881
2024-01-28 22:30:00,10.0.901.xx Server 1,37469.615,948.214
2024-01-28 22:25:00,10.0.901.xx Server 1,36489.262,919.93
2024-01-28 22:20:00,10.0.901.xx Server 1,37071.77,928.765
2024-01-28 22:15:00,10.0.901.xx Server 1,36501.277,904.562
2024-01-28 22:10:00,10.0.901.xx Server 1,36384.959,897.508
2024-01-28 22:05:00,10.0.901.xx Server 1,35266.506,886.422
2024-01-28 22:00:00,10.0.901.xx Server 1,34327.483,875.741
2024-01-28 21:55:00,10.0.901.xx Server 1,34848.424,885.477
2024-01-28 21:50:00,10.0.901.xx Server 1,34747.029,881.961
2024-01-28 21:45:00,10.0.901.xx Server 1,35612.319,908.015
2024-01-28 21:40:00,10.0.901.xx Server 1,34720.294,888.705
2024-01-28 21:35:00,10.0.901.xx Server 1,34463.901,877.488
2024-01-28 21:30:00,10.0.901.xx Server 1,34077.34,868.11
2024-01-28 21:25:00,10.0.901.xx Server 1,33452.717,848.843
2024-01-28 21:20:00,10.0.901.xx Server 1,33247.172,844.873
2024-01-28 21:15:00,10.0.901.xx Server 1,34228.177,861.42
2024-01-28 21:10:00,10.0.901.xx Server 1,35325.562,877.096
2024-01-28 21:05:00,10.0.901.xx Server 1,35409.868,877.132
2024-01-28 21:00:00,10.0.901.xx Server 1,34865.839,877.405
2024-01-28 20:55:00,10.0.901.xx Server 1,34112.223,862.537
2024-01-28 20:50:00,10.0.901.xx Server 1,32282.224,810.581
2024-01-28 20:45:00,10.0.901.xx Server 1,31217.799,780.732
2024-01-28 20:40:00,10.0.901.xx Server 1,31003.365,764.047
2024-01-28 20:35:00,10.0.901.xx Server 1,30635.576,755.131
2024-01-28 20:30:00,10.0.901.xx Server 1,30652.157,758.626
2024-01-28 20:25:00,10.0.901.xx Server 1,30648.742,774.829
2024-01-28 20:20:00,10.0.901.xx Server 1,30431.463,765.362
2024-01-28 20:15:00,10.0.901.xx Server 1,30383.673,753.666
2024-01-28 20:10:00,10.0.901.xx Server 1,30308.1,747.412
2024-01-28 20:05:00,10.0.901.xx Server 1,30573.271,752.495
2024-01-28 20:00:00,10.0.901.xx Server 1,31503.06,771.792
2024-01-28 19:55:00,10.0.901.xx Server 1,31579.341,760.523
2024-01-28 19:50:00,10.0.901.xx Server 1,31449.907,759.706
2024-01-28 19:45:00,10.0.901.xx Server 1,29340.488,715.189
2024-01-28 19:40:00,10.0.901.xx Server 1,28795.416,700.691
2024-01-28 19:35:00,10.0.901.xx Server 1,28326.191,688.804
2024-01-28 19:30:00,10.0.901.xx Server 1,28081.367,687.867
2024-01-28 19:25:00,10.0.901.xx Server 1,27951.901,679.12
2024-01-28 19:20:00,10.0.901.xx Server 1,27516.787,673.883
2024-01-28 19:15:00,10.0.901.xx Server 1,27288.772,666.936
2024-01-28 19:10:00,10.0.901.xx Server 1,27185.79,664.693
2024-01-28 19:05:00,10.0.901.xx Server 1,27214.403,661.93
2024-01-28 19:00:00,10.0.901.xx Server 1,27160.73,664.973
2024-01-28 18:55:00,10.0.901.xx Server 1,27404.877,668.737
2024-01-28 18:50:00,10.0.901.xx Server 1,27553.125,669.733
2024-01-28 18:45:00,10.0.901.xx Server 1,27138.278,657.018
2024-01-28 18:40:00,10.0.901.xx Server 1,26764.426,650.477
2024-01-28 18:35:00,10.0.901.xx Server 1,26495.968,643.999
2024-01-28 18:30:00,10.0.901.xx Server 1,26459.523,636.299
2024-01-28 18:25:00,10.0.901.xx Server 1,26309.225,628.993
2024-01-28 18:20:00,10.0.901.xx Server 1,26778.167,635.02
2024-01-28 18:15:00,10.0.901.xx Server 1,26441.046,630.043
2024-01-28 18:10:00,10.0.901.xx Server 1,26492.748,631.255
2024-01-28 18:05:00,10.0.901.xx Server 1,26394.411,629.418
2024-01-28 18:00:00,10.0.901.xx Server 1,25997.852,628.117
2024-01-28 17:55:00,10.0.901.xx Server 1,25739.804,605.968
2024-01-28 17:50:00,10.0.901.xx Server 1,25558.962,604.015
2024-01-28 17:45:00,10.0.901.xx Server 1,25616.965,606.412
2024-01-28 17:40:00,10.0.901.xx Server 1,25917.719,607.155
2024-01-28 17:35:00,10.0.901.xx Server 1,25671.128,600.846
2024-01-28 17:30:00,10.0.901.xx Server 1,25229.355,593.398
2024-01-28 17:25:00,10.0.901.xx Server 1,25060.444,591.949
2024-01-28 17:20:00,10.0.901.xx Server 1,24826.708,586.316
2024-01-28 17:15:00,10.0.901.xx Server 1,24770.255,585.897
2024-01-28 17:10:00,10.0.901.xx Server 1,24772.208,584.974
2024-01-28 17:05:00,10.0.901.xx Server 1,25242.132,599.072
2024-01-28 17:00:00,10.0.901.xx Server 1,25222.878,597.142
2024-01-28 16:55:00,10.0.901.xx Server 1,25093.26,589.378
2024-01-28 16:50:00,10.0.901.xx Server 1,24651.843,581.384
2024-01-28 16:45:00,10.0.901.xx Server 1,24440.166,580.027
2024-01-28 16:40:00,10.0.901.xx Server 1,24449.564,580.912
2024-01-28 16:35:00,10.0.901.xx Server 1,24560.237,585.249
2024-01-28 16:30:00,10.0.901.xx Server 1,24342.683,576.172
2024-01-28 16:25:00,10.0.901.xx Server 1,23909.807,569.148
2024-01-28 16:20:00,10.0.901.xx Server 1,23612.548,559.332
2024-01-28 16:15:00,10.0.901.xx Server 1,23757.769,562.236
2024-01-28 16:05:00,10.0.901.xx Server 1,24120.828,569.198
2024-01-28 16:00:00,10.0.901.xx Server 1,24461.143,575.947
2024-01-28 15:55:00,10.0.901.xx Server 1,25042.01,589.611
2024-01-28 15:50:00,10.0.901.xx Server 1,25174.293,590.249
2024-01-28 15:45:00,10.0.901.xx Server 1,25013.388,590.362
2024-01-28 15:40:00,10.0.901.xx Server 1,24757.396,584.931
2024-01-28 15:35:00,10.0.901.xx Server 1,24692.54,588.376
2024-01-28 15:30:00,10.0.901.xx Server 1,24533.981,588.934
2024-01-28 15:25:00,10.0.901.xx Server 1,24400.983,587.556
2024-01-28 15:20:00,10.0.901.xx Server 1,24569.388,592.639
2024-01-28 15:15:00,10.0.901.xx Server 1,24776.521,596.626
2024-01-28 15:10:00,10.0.901.xx Server 1,24863.98,592.619
2024-01-28 15:05:00,10.0.901.xx Server 1,24929.8,592.578
2024-01-28 15:00:00,10.0.901.xx Server 1,25060.318,599.529
2024-01-28 14:55:00,10.0.901.xx Server 1,25198.965,597.66
2024-01-28 14:50:00,10.0.901.xx Server 1,25349.527,604.726
2024-01-28 14:45:00,10.0.901.xx Server 1,25523.139,611.861
2024-01-28 14:40:00,10.0.901.xx Server 1,25583.999,611.368
2024-01-28 14:35:00,10.0.901.xx Server 1,25725.92,609.194
2024-01-28 14:30:00,10.0.901.xx Server 1,25810.852,611.598
2024-01-28 14:25:00,10.0.901.xx Server 1,25815.831,615.506
2024-01-28 14:20:00,10.0.901.xx Server 1,25971.257,618.917
2024-01-28 14:15:00,10.0.901.xx Server 1,26142.827,618.993
2024-01-28 14:10:00,10.0.901.xx Server 1,26265.264,617.455
2024-01-28 14:05:00,10.0.901.xx Server 1,26355.732,617.279
2024-01-28 14:00:00,10.0.901.xx Server 1,26387.341,623.257
2024-01-28 13:55:00,10.0.901.xx Server 1,26520.422,625.758
2024-01-28 13:50:00,10.0.901.xx Server 1,26636.491,625.156
2024-01-28 13:45:00,10.0.901.xx Server 1,26852.529,631.423
2024-01-28 13:40:00,10.0.901.xx Server 1,26954.244,629.935
2024-01-28 13:35:00,10.0.901.xx Server 1,27104.796,636.784
2024-01-28 13:30:00,10.0.901.xx Server 1,27299.542,643.104
2024-01-28 13:25:00,10.0.901.xx Server 1,27323.65,638.81
2024-01-28 13:20:00,10.0.901.xx Server 1,27582.356,644.841
2024-01-28 13:15:00,10.0.901.xx Server 1,27783.758,646.73
2024-01-28 13:10:00,10.0.901.xx Server 1,27843.85,652.435
2024-01-28 13:05:00,10.0.901.xx Server 1,27936.888,651.914
2024-01-28 13:00:00,10.0.901.xx Server 1,27892.253,646.37
2024-01-28 12:55:00,10.0.901.xx Server 1,27983.283,647.249
2024-01-28 12:50:00,10.0.901.xx Server 1,28011.333,648.167
2024-01-28 12:45:00,10.0.901.xx Server 1,27967.191,648.397
2024-01-28 12:40:00,10.0.901.xx Server 1,28014.96,647.828
2024-01-28 12:35:00,10.0.901.xx Server 1,27777.151,640.471
2024-01-28 12:30:00,10.0.901.xx Server 1,27552.522,633.04
2024-01-28 12:25:00,10.0.901.xx Server 1,27445.903,626.37
2024-01-28 12:20:00,10.0.901.xx Server 1,27378.417,626.973
2024-01-28 12:15:00,10.0.901.xx Server 1,27217.707,625.991
2024-01-28 12:10:00,10.0.901.xx Server 1,27020.4,620.36
2024-01-28 12:05:00,10.0.901.xx Server 1,26708.625,608.785
2024-01-28 12:00:00,10.0.901.xx Server 1,26560.398,601.008
2024-01-28 11:55:00,10.0.901.xx Server 1,26374.809,597.419
2024-01-28 11:50:00,10.0.901.xx Server 1,26077.741,589.007
2024-01-28 11:45:00,10.0.901.xx Server 1,25754.696,586.916
2024-01-28 11:40:00,10.0.901.xx Server 1,25498.037,579.546
2024-01-28 11:35:00,10.0.901.xx Server 1,25190.522,568.2
2024-01-28 11:30:00,10.0.901.xx Server 1,24723.07,545.801
2024-01-28 11:25:00,10.0.901.xx Server 1,24494.266,539.193
2024-01-28 11:20:00,10.0.901.xx Server 1,24130.986,529.757
2024-01-28 11:15:00,10.0.901.xx Server 1,23815.32,518.899
2024-01-28 11:10:00,10.0.901.xx Server 1,23489.892,511.145
2024-01-28 11:05:00,10.0.901.xx Server 1,23171.784,502.412
2024-01-28 11:00:00,10.0.901.xx Server 1,22771.799,493.983
2024-01-28 10:55:00,10.0.901.xx Server 1,22301.544,479.477
2024-01-28 10:50:00,10.0.901.xx Server 1,21860.209,469.861
2024-01-28 10:45:00,10.0.901.xx Server 1,21383.91,459.743
2024-01-28 10:40:00,10.0.901.xx Server 1,20958.715,444.594
2024-01-28 10:35:00,10.0.901.xx Server 1,20520.906,437.557
2024-01-28 10:30:00,10.0.901.xx Server 1,20036.215,428.386
2024-01-28 10:25:00,10.0.901.xx Server 1,19667.001,412.964
2024-01-28 10:20:00,10.0.901.xx Server 1,19234.907,403.927
2024-01-28 10:15:00,10.0.901.xx Server 1,18756.058,393.8
2024-01-28 10:10:00,10.0.901.xx Server 1,18262.121,381.531
2024-01-28 10:05:00,10.0.901.xx Server 1,17648.318,366.769
2024-01-28 10:00:00,10.0.901.xx Server 1,17145.942,361.797
2024-01-28 09:55:00,10.0.901.xx Server 1,16559.291,345.978
2024-01-28 09:50:00,10.0.901.xx Server 1,16092.26,332.428
2024-01-28 09:45:00,10.0.901.xx Server 1,15542.462,319.582
2024-01-28 09:40:00,10.0.901.xx Server 1,14987.094,308.278
2024-01-28 09:35:00,10.0.901.xx Server 1,14510.718,297.797
2024-01-28 09:30:00,10.0.901.xx Server 1,13985.478,288.834
2024-01-28 09:25:00,10.0.901.xx Server 1,13407.495,277.635
2024-01-28 09:20:00,10.0.901.xx Server 1,12932.08,267.227
2024-01-28 09:15:00,10.0.901.xx Server 1,12527.381,258.129
2024-01-28 09:10:00,10.0.901.xx Server 1,12060.785,248.181
2024-01-28 09:05:00,10.0.901.xx Server 1,11532.504,239.358
2024-01-28 09:00:00,10.0.901.xx Server 1,11008.1,232.825
2024-01-28 08:55:00,10.0.901.xx Server 1,10432.177,216.152
2024-01-28 08:50:00,10.0.901.xx Server 1,10014.567,208.19
2024-01-28 08:45:00,10.0.901.xx Server 1,9580.831,197.806
2024-01-28 08:40:00,10.0.901.xx Server 1,9173.066,192.605
2024-01-28 08:35:00,10.0.901.xx Server 1,8773.594,183.241
2024-01-28 08:30:00,10.0.901.xx Server 1,8408.893,178.133
2024-01-28 08:25:00,10.0.901.xx Server 1,8023.665,168.984
2024-01-28 08:20:00,10.0.901.xx Server 1,7689.481,162.956
2024-01-28 08:15:00,10.0.901.xx Server 1,7375.976,156.13
2024-01-28 08:05:00,10.0.901.xx Server 1,6619.461,142.808
2024-01-28 08:00:00,10.0.901.xx Server 1,6288.444,136.125
2024-01-28 07:55:00,10.0.901.xx Server 1,5899.107,125.675
2024-01-28 07:50:00,10.0.901.xx Server 1,5635.041,120.775
2024-01-28 07:45:00,10.0.901.xx Server 1,5365.071,116.596
2024-01-28 07:40:00,10.0.901.xx Server 1,5154.79,111.663
2024-01-28 07:35:00,10.0.901.xx Server 1,4933.495,107.141
2024-01-28 07:30:00,10.0.901.xx Server 1,4719.046,105.682
2024-01-28 07:25:00,10.0.901.xx Server 1,4481.667,100.085
2024-01-28 07:20:00,10.0.901.xx Server 1,4290.755,95.599
2024-01-28 07:15:00,10.0.901.xx Server 1,4124.886,91.907
2024-01-28 07:10:00,10.0.901.xx Server 1,3908.726,88.322
2024-01-28 07:05:00,10.0.901.xx Server 1,3735.633,87.021
2024-01-28 07:00:00,10.0.901.xx Server 1,3590.291,85.902
2024-01-28 06:55:00,10.0.901.xx Server 1,3371.518,78.098
2024-01-28 06:50:00,10.0.901.xx Server 1,3322.711,76.544
2024-01-28 06:45:00,10.0.901.xx Server 1,3295.677,76.966
2024-01-28 06:40:00,10.0.901.xx Server 1,3236.626,74.786
2024-01-28 06:35:00,10.0.901.xx Server 1,3148.827,74.665
2024-01-28 06:30:00,10.0.901.xx Server 1,3107.263,73.288
2024-01-28 06:25:00,10.0.901.xx Server 1,3041.359,70.727
2024-01-28 06:20:00,10.0.901.xx Server 1,3031.309,71.689
2024-01-28 06:15:00,10.0.901.xx Server 1,3012.468,71.926
2024-01-28 06:10:00,10.0.901.xx Server 1,2999.354,71.939
2024-01-28 06:05:00,10.0.901.xx Server 1,2978.174,73.047
2024-01-28 06:00:00,10.0.901.xx Server 1,2977.267,72.376
2024-01-28 05:55:00,10.0.901.xx Server 1,2981.057,72.268
2024-01-28 05:50:00,10.0.901.xx Server 1,3033.85,74.117
2024-01-28 05:45:00,10.0.901.xx Server 1,3095.808,75.584
2024-01-28 05:40:00,10.0.901.xx Server 1,3152.737,77.291
2024-01-28 05:35:00,10.0.901.xx Server 1,3200.203,78.777
2024-01-28 05:30:00,10.0.901.xx Server 1,3284.727,80.285
2024-01-28 05:25:00,10.0.901.xx Server 1,3368.947,84.565
2024-01-28 05:20:00,10.0.901.xx Server 1,3439.212,86.268
2024-01-28 05:15:00,10.0.901.xx Server 1,3543.101,88.063
2024-01-28 05:10:00,10.0.901.xx Server 1,3654.039,88.969
2024-01-28 05:05:00,10.0.901.xx Server 1,3739.071,92.742
2024-01-28 05:00:00,10.0.901.xx Server 1,3840.582,95.927
2024-01-28 04:55:00,10.0.901.xx Server 1,3994.651,97.642
2024-01-28 04:50:00,10.0.901.xx Server 1,4155.942,103.256
2024-01-28 04:45:00,10.0.901.xx Server 1,4312.199,105.829
2024-01-28 04:40:00,10.0.901.xx Server 1,4496.761,109.694
2024-01-28 04:35:00,10.0.901.xx Server 1,4684.792,114.81
2024-01-28 04:30:00,10.0.901.xx Server 1,4895.413,119.044
2024-01-28 04:25:00,10.0.901.xx Server 1,5107.215,124.67
2024-01-28 04:20:00,10.0.901.xx Server 1,5321.741,130.814
2024-01-28 04:15:00,10.0.901.xx Server 1,5558.092,137.122
2024-01-28 04:10:00,10.0.901.xx Server 1,5841.977,144.097
2024-01-28 04:05:00,10.0.901.xx Server 1,6119.03,150.956
2024-01-28 04:00:00,10.0.901.xx Server 1,6411.729,159.136
2024-01-28 03:55:00,10.0.901.xx Server 1,6743.391,168.002
2024-01-28 03:50:00,10.0.901.xx Server 1,7068.305,175.466
2024-01-28 03:45:00,10.0.901.xx Server 1,7397.045,182.321
2024-01-28 03:40:00,10.0.901.xx Server 1,7739.876,189.422
2024-01-28 03:35:00,10.0.901.xx Server 1,8128.175,200.068
2024-01-28 03:30:00,10.0.901.xx Server 1,8519.13,210.523
2024-01-28 03:25:00,10.0.901.xx Server 1,8949.506,220.564
2024-01-28 03:20:00,10.0.901.xx Server 1,9380.186,232.193
2024-01-28 03:15:00,10.0.901.xx Server 1,9851.294,246.399
2024-01-28 03:10:00,10.0.901.xx Server 1,10366.837,259.133
2024-01-28 03:05:00,10.0.901.xx Server 1,10900.709,269.737
2024-01-28 03:00:00,10.0.901.xx Server 1,11525.985,282.299
2024-01-28 02:55:00,10.0.901.xx Server 1,12174.307,298.98
2024-01-28 02:50:00,10.0.901.xx Server 1,12730.002,315.873
2024-01-28 02:45:00,10.0.901.xx Server 1,13311.995,328.437
2024-01-28 02:40:00,10.0.901.xx Server 1,13953.032,342.182
2024-01-28 02:35:00,10.0.901.xx Server 1,14626.111,359.543
2024-01-28 02:30:00,10.0.901.xx Server 1,15303.143,372.492
2024-01-28 02:25:00,10.0.901.xx Server 1,15978.873,390.038
2024-01-28 02:20:00,10.0.901.xx Server 1,16864.693,408.503
2024-01-28 02:15:00,10.0.901.xx Server 1,17679.994,428.515
2024-01-28 02:10:00,10.0.901.xx Server 1,18500.275,448.268
2024-01-28 02:05:00,10.0.901.xx Server 1,19282.738,470.681
2024-01-28 02:00:00,10.0.901.xx Server 1,20203.523,492.926
2024-01-28 01:55:00,10.0.901.xx Server 1,21126.844,507.886
2024-01-28 01:50:00,10.0.901.xx Server 1,22023.014,535.303
2024-01-28 01:45:00,10.0.901.xx Server 1,22978.247,559.628
2024-01-28 01:40:00,10.0.901.xx Server 1,24006.405,584.464
2024-01-28 01:35:00,10.0.901.xx Server 1,24884.619,604.238
2024-01-28 01:30:00,10.0.901.xx Server 1,25874.547,625.997
2024-01-28 01:25:00,10.0.901.xx Server 1,27016.073,656.726
2024-01-28 01:20:00,10.0.901.xx Server 1,27984.547,679.118
2024-01-28 01:15:00,10.0.901.xx Server 1,28800.039,698.035
2024-01-28 01:10:00,10.0.901.xx Server 1,29442.035,714.392
2024-01-28 01:05:00,10.0.901.xx Server 1,30178.872,735.353
2024-01-28 01:00:00,10.0.901.xx Server 1,31038.244,756.654
2024-01-28 00:55:00,10.0.901.xx Server 1,31778.984,773.655
2024-01-28 00:50:00,10.0.901.xx Server 1,32445.959,792.492
2024-01-28 00:45:00,10.0.901.xx Server 1,32852.527,811.278
2024-01-28 00:40:00,10.0.901.xx Server 1,33573.727,822.49
2024-01-28 00:35:00,10.0.901.xx Server 1,34571.223,846.745
2024-01-28 00:30:00,10.0.901.xx Server 1,35332.384,865.257
2024-01-28 00:25:00,10.0.901.xx Server 1,36600.045,893.595
2024-01-28 00:20:00,10.0.901.xx Server 1,36764.087,903.703
2024-01-28 00:15:00,10.0.901.xx Server 1,35914.979,904.164
2024-01-28 00:05:00,10.0.901.xx Server 1,35778.897,900.053
2024-01-28 00:00:00,10.0.901.xx Server 1,36034.941,910.887
2024-01-27 23:55:00,10.0.901.xx Server 1,36924.301,914.485
2024-01-27 23:50:00,10.0.901.xx Server 1,36974.551,920.964
2024-01-27 23:45:00,10.0.901.xx Server 1,36808.135,919.489
2024-01-27 23:40:00,10.0.901.xx Server 1,36069.307,904.198
2024-01-27 23:35:00,10.0.901.xx Server 1,35990.936,900.482
2024-01-27 23:30:00,10.0.901.xx Server 1,35222.514,880.301
2024-01-27 23:25:00,10.0.901.xx Server 1,35645.097,892.847
2024-01-27 23:20:00,10.0.901.xx Server 1,35343.246,889.208
2024-01-27 23:15:00,10.0.901.xx Server 1,35671.375,895.543
2024-01-27 23:10:00,10.0.901.xx Server 1,36713.286,918.37
2024-01-27 23:05:00,10.0.901.xx Server 1,36893.455,935.287
2024-01-27 23:00:00,10.0.901.xx Server 1,36830.079,929.763
2024-01-27 22:55:00,10.0.901.xx Server 1,37124.338,936.975
2024-01-27 22:50:00,10.0.901.xx Server 1,36371.085,920.815
2024-01-27 22:45:00,10.0.901.xx Server 1,35383.451,909.689
2024-01-27 22:40:00,10.0.901.xx Server 1,34771.832,885.121
2024-01-27 22:35:00,10.0.901.xx Server 1,34824.141,891.295
2024-01-27 22:30:00,10.0.901.xx Server 1,34286.602,883.701
2024-01-27 22:25:00,10.0.901.xx Server 1,32943.246,853.996
2024-01-27 22:20:00,10.0.901.xx Server 1,32488.654,837.521
2024-01-27 22:15:00,10.0.901.xx Server 1,32570.164,839.773
2024-01-27 22:10:00,10.0.901.xx Server 1,32153.632,834.02
2024-01-27 22:05:00,10.0.901.xx Server 1,32025.549,833.147
2024-01-27 22:00:00,10.0.901.xx Server 1,32264.579,838.342
2024-01-27 21:55:00,10.0.901.xx Server 1,32603.068,838.782
2024-01-27 21:50:00,10.0.901.xx Server 1,32481.423,831.481
2024-01-27 21:45:00,10.0.901.xx Server 1,32139.776,830.582
2024-01-27 21:40:00,10.0.901.xx Server 1,30867.844,796.025
2024-01-27 21:35:00,10.0.901.xx Server 1,30695.311,799.23
2024-01-27 21:30:00,10.0.901.xx Server 1,29896.207,776.067
2024-01-27 21:25:00,10.0.901.xx Server 1,29656.913,769.691
2024-01-27 21:20:00,10.0.901.xx Server 1,29374.954,762.849
2024-01-27 21:15:00,10.0.901.xx Server 1,29495.433,761.465
2024-01-27 21:10:00,10.0.901.xx Server 1,29610.847,769.188
2024-01-27 21:05:00,10.0.901.xx Server 1,29290.746,758.593
2024-01-27 21:00:00,10.0.901.xx Server 1,28825.891,752.24
2024-01-27 20:55:00,10.0.901.xx Server 1,29144.877,751.712
2024-01-27 20:50:00,10.0.901.xx Server 1,28999.123,742.508
2024-01-27 20:45:00,10.0.901.xx Server 1,28990.863,734.729
2024-01-27 20:40:00,10.0.901.xx Server 1,29023.923,734.01
2024-01-27 20:35:00,10.0.901.xx Server 1,28820.892,734.791
2024-01-27 20:30:00,10.0.901.xx Server 1,28348.05,725.135
2024-01-27 20:25:00,10.0.901.xx Server 1,28336.864,719.981
2024-01-27 20:20:00,10.0.901.xx Server 1,28271.087,721.804
2024-01-27 20:15:00,10.0.901.xx Server 1,27962.741,711.461
2024-01-27 20:10:00,10.0.901.xx Server 1,27522.537,698.639
2024-01-27 20:05:00,10.0.901.xx Server 1,27226.959,687.914
2024-01-27 20:00:00,10.0.901.xx Server 1,27052.588,680.918
2024-01-27 19:55:00,10.0.901.xx Server 1,27533.633,683.02
2024-01-27 19:50:00,10.0.901.xx Server 1,27456.292,681.515
2024-01-27 19:45:00,10.0.901.xx Server 1,27370.082,677.837
2024-01-27 19:40:00,10.0.901.xx Server 1,27165.407,670.581
2024-01-27 19:35:00,10.0.901.xx Server 1,26893.119,665.343
2024-01-27 19:30:00,10.0.901.xx Server 1,26838.082,666.61
2024-01-27 19:25:00,10.0.901.xx Server 1,26849.636,664.879
2024-01-27 19:20:00,10.0.901.xx Server 1,26804.149,657.783
2024-01-27 19:15:00,10.0.901.xx Server 1,26449.319,652.041
2024-01-27 19:10:00,10.0.901.xx Server 1,26064.223,645.803
2024-01-27 19:05:00,10.0.901.xx Server 1,25954.054,643.632
2024-01-27 19:00:00,10.0.901.xx Server 1,25883.478,641.123
2024-01-27 18:55:00,10.0.901.xx Server 1,25408.494,630.508
2024-01-27 18:50:00,10.0.901.xx Server 1,25133.545,620.901
2024-01-27 18:45:00,10.0.901.xx Server 1,24959.009,618.57
2024-01-27 18:40:00,10.0.901.xx Server 1,24661.665,609.644
2024-01-27 18:35:00,10.0.901.xx Server 1,24382.926,598.988
2024-01-27 18:30:00,10.0.901.xx Server 1,24085.025,591.556
2024-01-27 18:25:00,10.0.901.xx Server 1,24144.489,592.93
2024-01-27 18:20:00,10.0.901.xx Server 1,24212.4,595.655
2024-01-27 18:15:00,10.0.901.xx Server 1,24273.364,593.988
